from;to;status;distance;time
Cremona;Pesaro;OK;304297;11084
Cremona;Padova;OK;189884;6197
Cremona;Barletta;OK;770139;27333
Cremona;Foggia;OK;701065;24386
Cremona;Oristano;OK;988557;30011
Cremona;Pisa;OK;223001;9202
Cremona;Livorno;OK;240227;9810
Cremona;Nice;OK;331448;13415
Cremona;Siracusa;OK;1351872;53558
Cremona;Piacenza;OK;37352;1950
Cremona;Bergamo;OK;99925;3854
Lecco;L'Aquila;OK;715790;23127
Lecco;Catanzaro;OK;1212135;42392
Lecco;Potenza;OK;917324;33484
Lecco;Palermo;OK;1147684;57467
Lecco;Napoli;OK;824205;26745
Lecco;Campobasso;OK;794896;28592
Lecco;Trento;OK;231052;8621
Lecco;Genova;OK;204804;7896
Lecco;Bologna;OK;264395;8862
Lecco;Firenze;OK;357876;12603
Lecco;Venezia;OK;259350;9685
Lecco;Torino;OK;186242;8016
Lecco;Trieste;OK;414116;14628
Lecco;Bari;OK;930781;32858
Lecco;Cagliari;OK;1065833;32741
Lecco;Roma;OK;626274;21083
Lecco;Milano;OK;55455;2786
Lecco;Ancona;OK;478015;18331
Lecco;Aosta;OK;229456;9653
Lecco;Perugia;OK;505275;17093
Lecco;Arezzo;OK;428753;14528
Lecco;Grosseto;OK;491136;18495
Lecco;Massa;OK;290744;10950
Lecco;Pistoia;OK;365988;12464
Lecco;Prato;OK;349390;12082
Lecco;Siena;OK;417626;14970
Lecco;Brescia;OK;87983;4367
Lecco;Como;OK;29779;1696
Lecco;Cremona;OK;131472;5865
Lecco;Lodi;OK;88525;4288
Lecco;Mantova;OK;171849;6813
Lecco;Pavia;OK;98787;4381
Lecco;Sondrio;OK;81993;3887
Lecco;Varese;OK;55063;3372
Lecco;Monza;OK;41198;1924
Lecco;Alessandria;OK;150988;6155
Lecco;Asti;OK;187815;7478
Lecco;Biella;OK;146966;6533
Lecco;Cuneo;OK;279838;12058
Lecco;Novara;OK;98388;4774
Lecco;Verbania;OK;137740;6030
Lecco;Vercelli;OK;129443;5777
Lecco;Bolzano - Bozen;OK;287099;10819
Lecco;Belluno;OK;350351;12372
Lecco;Rovigo;OK;232120;9675
Lecco;Treviso;OK;274227;10217
Lecco;Verona;OK;148699;6191
Lecco;Vicenza;OK;197451;7655
Lecco;Gorizia;OK;384789;14219
Lecco;Pordenone;OK;331810;11620
Lecco;Udine;OK;374030;13511
Lecco;Imperia;OK;303271;12026
Lecco;La Spezia;OK;273659;10203
Lecco;Savona;OK;227892;9046
Lecco;Agrigento;OK;1555975;62109
Lecco;Caltanissetta;OK;1505506;58971
Lecco;Catania;OK;1396223;54620
Lecco;Enna;OK;1480143;58116
Lecco;Messina;OK;1300634;50480
Lecco;Ragusa;OK;1502084;59957
Lecco;Trapani;OK;1247733;61412
Lecco;Reggio di Calabria;OK;1302826;45857
Lecco;Cosenza;OK;1119147;38677
Lecco;Crotone;OK;1197639;43634
Lecco;Vibo Valentia;OK;1213740;42961
Lecco;Matera;OK;955333;34944
Lecco;Isernia;OK;779871;26322
Lecco;Terni;OK;579815;18797
Lecco;Brindisi;OK;1044989;36839
Lecco;Lecce;OK;1080363;38240
Lecco;Taranto;OK;1014724;36472
Lecco;Andria;OK;880162;30805
Lecco;Trani;OK;890407;31288
Lecco;Avellino;OK;849906;27808
Lecco;Benevento;OK;832550;27691
Lecco;Caserta;OK;798407;26013
Lecco;Salerno;OK;866172;28425
Lecco;Forlì;OK;334687;12123
Lecco;Modena;OK;228980;7782
Lecco;Parma;OK;177063;6309
Lecco;Ravenna;OK;341038;11914
Lecco;Rimini;OK;380964;13246
Lecco;Ascoli Piceno;OK;590520;21040
Lecco;Macerata;OK;538430;19234
Lecco;Urbino;OK;437130;16118
Lecco;Fermo;OK;535807;19354
Lecco;Chieti;OK;639495;22588
Lecco;Teramo;OK;604793;21350
Lecco;Frosinone;OK;689215;22773
Lecco;Latina;OK;691804;23655
Lecco;Rieti;OK;615565;20812
Lecco;Viterbo;OK;567629;18798
Lecco;Nuoro;OK;1016747;30059
Lecco;Sassari;OK;1127940;35412
Lecco;Carbonia;OK;1132227;35511
Lecco;Iglesias;OK;1109535;34469
Lecco;Sanluri;OK;1061495;32104
Lecco;Villacidro;OK;1089310;33479
Lecco;Lanusei;OK;944080;26383
Lecco;Tortolì;OK;926034;25541
Lecco;Olbia;OK;1084803;33095
Lecco;Tempio Pausania;OK;1125907;35301
Lecco;Ferrara;OK;305943;10137
Lecco;Pesaro;OK;413575;14629
Lecco;Padova;OK;227118;8646
Lecco;Barletta;OK;879416;30879
Lecco;Foggia;OK;810343;27932
Lecco;Oristano;OK;1097834;33556
Lecco;Pisa;OK;332278;12747
Lecco;Livorno;OK;349504;13356
Lecco;Nice;OK;352008;14211
Lecco;Siracusa;OK;1461149;57103
Lecco;Piacenza;OK;120104;4689
Lecco;Bergamo;OK;34014;2152
Lodi;L'Aquila;OK;640047;20291
Lodi;Catanzaro;OK;1136392;39556
Lodi;Potenza;OK;841581;30647
Lodi;Palermo;OK;1071941;54630
Lodi;Napoli;OK;748462;23908
Lodi;Campobasso;OK;719153;25756
Lodi;Trento;OK;262074;8535
Lodi;Genova;OK;172318;6242
Lodi;Bologna;OK;188652;6025
Lodi;Firenze;OK;282133;9766
Lodi;Venezia;OK;290372;9600
Lodi;Torino;OK;180250;7644
Lodi;Trieste;OK;445138;14543
Lodi;Bari;OK;855038;30022
Lodi;Cagliari;OK;990090;29904
Lodi;Roma;OK;550531;18247
Lodi;Milano;OK;38841;1892
Lodi;Ancona;OK;402272;15494
Lodi;Aosta;OK;223464;9281
Lodi;Perugia;OK;429532;14257
Lodi;Arezzo;OK;353010;11691
Lodi;Grosseto;OK;415393;15659
Lodi;Massa;OK;215001;8113
Lodi;Pistoia;OK;290245;9627
Lodi;Prato;OK;273647;9245
Lodi;Siena;OK;341883;12134
Lodi;Brescia;OK;69491;4234
Lodi;Como;OK;91024;3661
Lodi;Cremona;OK;49452;2861
Lodi;Lecco;OK;90605;3888
Lodi;Mantova;OK;203945;6293
Lodi;Pavia;OK;35488;2318
Lodi;Sondrio;OK;170164;7562
Lodi;Varese;OK;99071;3966
Lodi;Monza;OK;51029;2291
Lodi;Alessandria;OK;118502;4501
Lodi;Asti;OK;155328;5824
Lodi;Biella;OK;140974;6161
Lodi;Cuneo;OK;247351;10404
Lodi;Novara;OK;92395;4402
Lodi;Verbania;OK;143419;5986
Lodi;Vercelli;OK;123451;5405
Lodi;Bolzano - Bozen;OK;318121;10734
Lodi;Belluno;OK;381373;12286
Lodi;Rovigo;OK;263081;7976
Lodi;Treviso;OK;305249;10132
Lodi;Verona;OK;179721;6105
Lodi;Vicenza;OK;228473;7570
Lodi;Gorizia;OK;415811;14134
Lodi;Pordenone;OK;362832;11534
Lodi;Udine;OK;405052;13425
Lodi;Imperia;OK;270785;10372
Lodi;La Spezia;OK;197916;7367
Lodi;Savona;OK;195405;7392
Lodi;Agrigento;OK;1480232;59272
Lodi;Caltanissetta;OK;1429763;56134
Lodi;Catania;OK;1320480;51783
Lodi;Enna;OK;1404400;55279
Lodi;Messina;OK;1224891;47644
Lodi;Ragusa;OK;1426341;57121
Lodi;Trapani;OK;1171990;58575
Lodi;Reggio di Calabria;OK;1227083;43021
Lodi;Cosenza;OK;1043404;35840
Lodi;Crotone;OK;1121896;40798
Lodi;Vibo Valentia;OK;1137997;40124
Lodi;Matera;OK;879590;32108
Lodi;Isernia;OK;704128;23485
Lodi;Terni;OK;504072;15960
Lodi;Brindisi;OK;969246;34002
Lodi;Lecce;OK;1004620;35403
Lodi;Taranto;OK;938981;33635
Lodi;Andria;OK;804419;27968
Lodi;Trani;OK;814664;28451
Lodi;Avellino;OK;774163;24972
Lodi;Benevento;OK;756807;24854
Lodi;Caserta;OK;722664;23176
Lodi;Salerno;OK;790429;25588
Lodi;Forlì;OK;258944;9286
Lodi;Modena;OK;153237;4946
Lodi;Parma;OK;101320;3473
Lodi;Ravenna;OK;265295;9078
Lodi;Rimini;OK;305221;10410
Lodi;Ascoli Piceno;OK;514777;18203
Lodi;Macerata;OK;462687;16398
Lodi;Urbino;OK;361387;13282
Lodi;Fermo;OK;460064;16517
Lodi;Chieti;OK;563752;19752
Lodi;Teramo;OK;529050;18513
Lodi;Frosinone;OK;613472;19937
Lodi;Latina;OK;616061;20818
Lodi;Rieti;OK;539822;17975
Lodi;Viterbo;OK;491886;15962
Lodi;Nuoro;OK;941004;27222
Lodi;Sassari;OK;1052197;32576
Lodi;Carbonia;OK;1056484;32674
Lodi;Iglesias;OK;1033792;31633
Lodi;Sanluri;OK;985752;29267
Lodi;Villacidro;OK;1013567;30643
Lodi;Lanusei;OK;868337;23547
Lodi;Tortolì;OK;850291;22704
Lodi;Olbia;OK;1009060;30259
Lodi;Tempio Pausania;OK;1050164;32464
Lodi;Ferrara;OK;230200;7301
Lodi;Pesaro;OK;337832;11793
Lodi;Padova;OK;258140;8560
Lodi;Barletta;OK;803673;28042
Lodi;Foggia;OK;734600;25095
Lodi;Oristano;OK;1022091;30720
Lodi;Pisa;OK;256535;9911
Lodi;Livorno;OK;273761;10519
Lodi;Nice;OK;319522;12557
Lodi;Siracusa;OK;1385406;54267
Lodi;Piacenza;OK;44361;1852
Lodi;Bergamo;OK;54052;3309
Mantova;L'Aquila;OK;561708;18050
Mantova;Catanzaro;OK;1058053;37315
Mantova;Potenza;OK;763242;28406
Mantova;Palermo;OK;993601;52389
Mantova;Napoli;OK;670123;21667
Mantova;Campobasso;OK;640813;23515
Mantova;Trento;OK;125426;3938
Mantova;Genova;OK;249360;10421
Mantova;Bologna;OK;110312;3784
Mantova;Firenze;OK;203794;7525
Mantova;Venezia;OK;154095;5151
Mantova;Torino;OK;278209;11908
Mantova;Trieste;OK;308860;10094
Mantova;Bari;OK;776699;27781
Mantova;Cagliari;OK;911750;27664
Mantova;Roma;OK;472192;16006
Mantova;Milano;OK;183623;6742
Mantova;Ancona;OK;323932;13253
Mantova;Aosta;OK;359075;13591
Mantova;Perugia;OK;351193;12016
Mantova;Arezzo;OK;274671;9451
Mantova;Grosseto;OK;337054;13418
Mantova;Massa;OK;243026;8811
Mantova;Pistoia;OK;211906;7387
Mantova;Prato;OK;195308;7005
Mantova;Siena;OK;263544;9893
Mantova;Brescia;OK;95895;3321
Mantova;Como;OK;224012;7872
Mantova;Cremona;OK;67640;3885
Mantova;Lecco;OK;172849;6933
Mantova;Lodi;OK;201705;6199
Mantova;Pavia;OK;214938;7345
Mantova;Sondrio;OK;232783;10511
Mantova;Varese;OK;232058;8177
Mantova;Monza;OK;175705;6221
Mantova;Alessandria;OK;195544;8680
Mantova;Asti;OK;231212;9908
Mantova;Biella;OK;276585;10470
Mantova;Cuneo;OK;323235;14488
Mantova;Novara;OK;228006;8712
Mantova;Verbania;OK;276407;10197
Mantova;Vercelli;OK;259062;9714
Mantova;Bolzano - Bozen;OK;181473;6137
Mantova;Belluno;OK;245096;7838
Mantova;Rovigo;OK;90898;4596
Mantova;Treviso;OK;168972;5683
Mantova;Verona;OK;43444;1657
Mantova;Vicenza;OK;92196;3121
Mantova;Gorizia;OK;279534;9685
Mantova;Pordenone;OK;226555;7086
Mantova;Udine;OK;268774;8977
Mantova;Imperia;OK;347827;14551
Mantova;La Spezia;OK;225941;8064
Mantova;Savona;OK;272447;11571
Mantova;Agrigento;OK;1401893;57031
Mantova;Caltanissetta;OK;1351424;53894
Mantova;Catania;OK;1242141;49543
Mantova;Enna;OK;1326060;53038
Mantova;Messina;OK;1146552;45403
Mantova;Ragusa;OK;1348002;54880
Mantova;Trapani;OK;1093651;56334
Mantova;Reggio di Calabria;OK;1148743;40780
Mantova;Cosenza;OK;965065;33599
Mantova;Crotone;OK;1043557;38557
Mantova;Vibo Valentia;OK;1059658;37883
Mantova;Matera;OK;801251;29867
Mantova;Isernia;OK;625788;21244
Mantova;Terni;OK;425732;13720
Mantova;Brindisi;OK;890907;31761
Mantova;Lecce;OK;926280;33163
Mantova;Taranto;OK;860642;31394
Mantova;Andria;OK;726080;25728
Mantova;Trani;OK;736325;26211
Mantova;Avellino;OK;695823;22731
Mantova;Benevento;OK;678467;22614
Mantova;Caserta;OK;644325;20936
Mantova;Salerno;OK;712089;23347
Mantova;Forlì;OK;180605;7045
Mantova;Modena;OK;74898;2705
Mantova;Parma;OK;63123;3777
Mantova;Ravenna;OK;186956;6837
Mantova;Rimini;OK;226882;8169
Mantova;Ascoli Piceno;OK;436438;15963
Mantova;Macerata;OK;384348;14157
Mantova;Urbino;OK;283048;11041
Mantova;Fermo;OK;381725;14276
Mantova;Chieti;OK;485413;17511
Mantova;Teramo;OK;450710;16272
Mantova;Frosinone;OK;535133;17696
Mantova;Latina;OK;537721;18577
Mantova;Rieti;OK;461483;15735
Mantova;Viterbo;OK;413546;13721
Mantova;Nuoro;OK;862665;24982
Mantova;Sassari;OK;973858;30335
Mantova;Carbonia;OK;978145;30434
Mantova;Iglesias;OK;955452;29392
Mantova;Sanluri;OK;907412;27026
Mantova;Villacidro;OK;935228;28402
Mantova;Lanusei;OK;789998;21306
Mantova;Tortolì;OK;771952;20464
Mantova;Olbia;OK;930721;28018
Mantova;Tempio Pausania;OK;971825;30223
Mantova;Ferrara;OK;151861;5060
Mantova;Pesaro;OK;259492;9552
Mantova;Padova;OK;121863;4112
Mantova;Barletta;OK;725334;25802
Mantova;Foggia;OK;656261;22854
Mantova;Oristano;OK;943752;28479
Mantova;Pisa;OK;268651;9551
Mantova;Livorno;OK;276968;10430
Mantova;Nice;OK;396564;16736
Mantova;Siracusa;OK;1307067;52026
Mantova;Piacenza;OK;165266;5126
Mantova;Bergamo;OK;140163;5095
Pavia;L'Aquila;OK;654858;21267
Pavia;Catanzaro;OK;1151203;40533
Pavia;Potenza;OK;856392;31624
Pavia;Palermo;OK;1086752;55607
Pavia;Napoli;OK;763273;24885
Pavia;Campobasso;OK;733964;26732
Pavia;Trento;OK;275782;9397
Pavia;Genova;OK;123989;5342
Pavia;Bologna;OK;203462;7002
Pavia;Firenze;OK;296944;10743
Pavia;Venezia;OK;304080;10461
Pavia;Torino;OK;152838;6829
Pavia;Trieste;OK;458846;15404
Pavia;Bari;OK;869849;30999
Pavia;Cagliari;OK;1004901;30881
Pavia;Roma;OK;565342;19224
Pavia;Milano;OK;41989;1924
Pavia;Ancona;OK;417082;16471
Pavia;Aosta;OK;217595;8940
Pavia;Perugia;OK;444343;15233
Pavia;Arezzo;OK;367821;12668
Pavia;Grosseto;OK;430204;16635
Pavia;Massa;OK;229812;9090
Pavia;Pistoia;OK;305056;10604
Pavia;Prato;OK;288458;10222
Pavia;Siena;OK;356694;13110
Pavia;Brescia;OK;137210;5278
Pavia;Como;OK;85155;3320
Pavia;Cremona;OK;91902;3959
Pavia;Lecco;OK;98446;4287
Pavia;Lodi;OK;35448;2296
Pavia;Mantova;OK;150913;7173
Pavia;Sondrio;OK;178004;7961
Pavia;Varese;OK;93202;3625
Pavia;Monza;OK;58870;2690
Pavia;Alessandria;OK;70173;3600
Pavia;Asti;OK;105841;4828
Pavia;Biella;OK;135105;5820
Pavia;Cuneo;OK;197864;9409
Pavia;Novara;OK;63994;4018
Pavia;Verbania;OK;137550;5645
Pavia;Vercelli;OK;69197;3918
Pavia;Bolzano - Bozen;OK;331829;11595
Pavia;Belluno;OK;395082;13148
Pavia;Rovigo;OK;277892;8952
Pavia;Treviso;OK;318958;10993
Pavia;Verona;OK;193429;6967
Pavia;Vicenza;OK;242182;8431
Pavia;Gorizia;OK;429519;14995
Pavia;Pordenone;OK;376540;12396
Pavia;Udine;OK;418760;14287
Pavia;Imperia;OK;222456;9471
Pavia;La Spezia;OK;212727;8343
Pavia;Savona;OK;147077;6492
Pavia;Agrigento;OK;1495043;60249
Pavia;Caltanissetta;OK;1444574;57111
Pavia;Catania;OK;1335291;52760
Pavia;Enna;OK;1419211;56256
Pavia;Messina;OK;1239702;48620
Pavia;Ragusa;OK;1441152;58098
Pavia;Trapani;OK;1186801;59552
Pavia;Reggio di Calabria;OK;1241894;43997
Pavia;Cosenza;OK;1058215;36817
Pavia;Crotone;OK;1136707;41774
Pavia;Vibo Valentia;OK;1152808;41101
Pavia;Matera;OK;894401;33084
Pavia;Isernia;OK;718938;24462
Pavia;Terni;OK;518883;16937
Pavia;Brindisi;OK;984057;34979
Pavia;Lecce;OK;1019430;36380
Pavia;Taranto;OK;953792;34612
Pavia;Andria;OK;819230;28945
Pavia;Trani;OK;829475;29428
Pavia;Avellino;OK;788973;25948
Pavia;Benevento;OK;771617;25831
Pavia;Caserta;OK;737475;24153
Pavia;Salerno;OK;805239;26565
Pavia;Forlì;OK;273755;10263
Pavia;Modena;OK;168048;5923
Pavia;Parma;OK;116131;4449
Pavia;Ravenna;OK;280106;10055
Pavia;Rimini;OK;320032;11386
Pavia;Ascoli Piceno;OK;529588;19180
Pavia;Macerata;OK;477498;17375
Pavia;Urbino;OK;376198;14259
Pavia;Fermo;OK;474875;17494
Pavia;Chieti;OK;578563;20728
Pavia;Teramo;OK;543860;19490
Pavia;Frosinone;OK;628283;20913
Pavia;Latina;OK;630872;21795
Pavia;Rieti;OK;554633;18952
Pavia;Viterbo;OK;506696;16938
Pavia;Nuoro;OK;955815;28199
Pavia;Sassari;OK;1067008;33552
Pavia;Carbonia;OK;1071295;33651
Pavia;Iglesias;OK;1048603;32609
Pavia;Sanluri;OK;1000562;30244
Pavia;Villacidro;OK;1028378;31619
Pavia;Lanusei;OK;883148;24523
Pavia;Tortolì;OK;865102;23681
Pavia;Olbia;OK;1023871;31235
Pavia;Tempio Pausania;OK;1064975;33441
Pavia;Ferrara;OK;245011;8277
Pavia;Pesaro;OK;352642;12769
Pavia;Padova;OK;271849;9422
Pavia;Barletta;OK;818484;29019
Pavia;Foggia;OK;749411;26072
Pavia;Oristano;OK;1036902;31696
Pavia;Pisa;OK;271346;10887
Pavia;Livorno;OK;288572;11496
Pavia;Nice;OK;271193;11656
Pavia;Siracusa;OK;1400217;55243
Pavia;Piacenza;OK;64406;2973
Pavia;Bergamo;OK;91103;3812
Sondrio;L'Aquila;OK;795629;26863
Sondrio;Catanzaro;OK;1291975;46128
Sondrio;Potenza;OK;997163;37219
Sondrio;Palermo;OK;1227523;61203
Sondrio;Napoli;OK;904044;30480
Sondrio;Campobasso;OK;874735;32328
Sondrio;Trento;OK;161190;8894
Sondrio;Genova;OK;284643;11632
Sondrio;Bologna;OK;344234;12598
Sondrio;Firenze;OK;437715;16339
Sondrio;Venezia;OK;319781;13341
Sondrio;Torino;OK;266081;11752
Sondrio;Trieste;OK;474547;18284
Sondrio;Bari;OK;1010620;36594
Sondrio;Cagliari;OK;1145672;36477
Sondrio;Roma;OK;706113;24819
Sondrio;Milano;OK;135294;6522
Sondrio;Ancona;OK;557854;22067
Sondrio;Aosta;OK;309295;13389
Sondrio;Perugia;OK;585115;20829
Sondrio;Arezzo;OK;508592;18264
Sondrio;Grosseto;OK;570975;22231
Sondrio;Massa;OK;370583;14686
Sondrio;Pistoia;OK;445827;16200
Sondrio;Prato;OK;429229;15818
Sondrio;Siena;OK;497465;18706
Sondrio;Brescia;OK;142907;7771
Sondrio;Como;OK;109619;5431
Sondrio;Cremona;OK;191624;9504
Sondrio;Lecco;OK;81425;3915
Sondrio;Lodi;OK;168364;8024
Sondrio;Mantova;OK;232280;10469
Sondrio;Pavia;OK;178626;8117
Sondrio;Varese;OK;134902;7108
Sondrio;Monza;OK;121038;5660
Sondrio;Alessandria;OK;230827;9891
Sondrio;Asti;OK;267654;11213
Sondrio;Biella;OK;226805;10269
Sondrio;Cuneo;OK;359677;15794
Sondrio;Novara;OK;178227;8510
Sondrio;Verbania;OK;217579;9765
Sondrio;Vercelli;OK;209282;9512
Sondrio;Bolzano - Bozen;OK;172680;9766
Sondrio;Belluno;OK;266070;14251
Sondrio;Rovigo;OK;292551;13331
Sondrio;Treviso;OK;334659;13873
Sondrio;Verona;OK;209130;9846
Sondrio;Vicenza;OK;257883;11311
Sondrio;Gorizia;OK;445220;17875
Sondrio;Pordenone;OK;392241;15275
Sondrio;Udine;OK;434461;17166
Sondrio;Imperia;OK;383110;15762
Sondrio;La Spezia;OK;353498;13939
Sondrio;Savona;OK;307731;12782
Sondrio;Agrigento;OK;1635814;65844
Sondrio;Caltanissetta;OK;1585345;62707
Sondrio;Catania;OK;1476062;58356
Sondrio;Enna;OK;1559982;61851
Sondrio;Messina;OK;1380473;54216
Sondrio;Ragusa;OK;1581923;63693
Sondrio;Trapani;OK;1327572;65147
Sondrio;Reggio di Calabria;OK;1382665;49593
Sondrio;Cosenza;OK;1198986;42412
Sondrio;Crotone;OK;1277478;47370
Sondrio;Vibo Valentia;OK;1293579;46697
Sondrio;Matera;OK;1035172;38680
Sondrio;Isernia;OK;859710;30057
Sondrio;Terni;OK;659654;22533
Sondrio;Brindisi;OK;1124828;40574
Sondrio;Lecce;OK;1160202;41976
Sondrio;Taranto;OK;1094563;40208
Sondrio;Andria;OK;960001;34541
Sondrio;Trani;OK;970246;35024
Sondrio;Avellino;OK;929745;31544
Sondrio;Benevento;OK;912389;31427
Sondrio;Caserta;OK;878246;29749
Sondrio;Salerno;OK;946011;32161
Sondrio;Forlì;OK;414526;15859
Sondrio;Modena;OK;308819;11518
Sondrio;Parma;OK;256902;10045
Sondrio;Ravenna;OK;420877;15650
Sondrio;Rimini;OK;460803;16982
Sondrio;Ascoli Piceno;OK;670359;24776
Sondrio;Macerata;OK;618269;22970
Sondrio;Urbino;OK;516969;19854
Sondrio;Fermo;OK;615646;23090
Sondrio;Chieti;OK;719334;26324
Sondrio;Teramo;OK;684632;25085
Sondrio;Frosinone;OK;769054;26509
Sondrio;Latina;OK;771643;27390
Sondrio;Rieti;OK;695404;24548
Sondrio;Viterbo;OK;647468;22534
Sondrio;Nuoro;OK;1096586;33795
Sondrio;Sassari;OK;1207779;39148
Sondrio;Carbonia;OK;1212066;39247
Sondrio;Iglesias;OK;1189374;38205
Sondrio;Sanluri;OK;1141334;35840
Sondrio;Villacidro;OK;1169149;37215
Sondrio;Lanusei;OK;1023919;30119
Sondrio;Tortolì;OK;1005873;29277
Sondrio;Olbia;OK;1164642;36831
Sondrio;Tempio Pausania;OK;1205746;39037
Sondrio;Ferrara;OK;385782;13873
Sondrio;Pesaro;OK;493414;18365
Sondrio;Padova;OK;287550;12302
Sondrio;Barletta;OK;959255;34615
Sondrio;Foggia;OK;890182;31668
Sondrio;Oristano;OK;1177673;37292
Sondrio;Pisa;OK;412117;16483
Sondrio;Livorno;OK;429343;17091
Sondrio;Nice;OK;431847;17947
Sondrio;Siracusa;OK;1540988;60839
Sondrio;Piacenza;OK;199943;8425
Sondrio;Bergamo;OK;114289;5920
Varese;L'Aquila;OK;724438;23156
Varese;Catanzaro;OK;1220783;42421
Varese;Potenza;OK;925972;33512
Varese;Palermo;OK;1156331;57496
Varese;Napoli;OK;832853;26773
Varese;Campobasso;OK;803543;28621
Varese;Trento;OK;291414;9978
Varese;Genova;OK;199413;7148
Varese;Bologna;OK;273042;8891
Varese;Firenze;OK;366524;12632
Varese;Venezia;OK;319712;11042
Varese;Torino;OK;152325;6557
Varese;Trieste;OK;474478;15985
Varese;Bari;OK;939429;32887
Varese;Cagliari;OK;1074480;32770
Varese;Roma;OK;634922;21112
Varese;Milano;OK;58299;2638
Varese;Ancona;OK;486662;18360
Varese;Aosta;OK;195539;8194
Varese;Perugia;OK;513923;17122
Varese;Arezzo;OK;437401;14557
Varese;Grosseto;OK;499784;18524
Varese;Massa;OK;299391;10979
Varese;Pistoia;OK;374636;12493
Varese;Prato;OK;358038;12111
Varese;Siena;OK;426274;14999
Varese;Brescia;OK;148346;5724
Varese;Como;OK;29559;2050
Varese;Cremona;OK;162585;5963
Varese;Lecco;OK;56067;3417
Varese;Lodi;OK;97173;4317
Varese;Mantova;OK;232211;8170
Varese;Pavia;OK;93396;3633
Varese;Sondrio;OK;135625;7091
Varese;Monza;OK;65580;2748
Varese;Alessandria;OK;145597;5407
Varese;Asti;OK;182424;6729
Varese;Biella;OK;94803;4401
Varese;Cuneo;OK;250046;10807
Varese;Novara;OK;58567;3237
Varese;Verbania;OK;79321;3596
Varese;Vercelli;OK;95873;4306
Varese;Bolzano - Bozen;OK;347461;12176
Varese;Belluno;OK;410714;13729
Varese;Rovigo;OK;347472;10841
Varese;Treviso;OK;334590;11574
Varese;Verona;OK;209061;7548
Varese;Vicenza;OK;257814;9012
Varese;Gorizia;OK;445151;15576
Varese;Pordenone;OK;392172;12977
Varese;Udine;OK;434392;14868
Varese;Imperia;OK;297880;11278
Varese;La Spezia;OK;282307;10232
Varese;Savona;OK;222501;8298
Varese;Agrigento;OK;1564623;62137
Varese;Caltanissetta;OK;1514154;59000
Varese;Catania;OK;1404871;54649
Varese;Enna;OK;1488790;58144
Varese;Messina;OK;1309282;50509
Varese;Ragusa;OK;1510732;59986
Varese;Trapani;OK;1256381;61440
Varese;Reggio di Calabria;OK;1311473;45886
Varese;Cosenza;OK;1127795;38705
Varese;Crotone;OK;1206287;43663
Varese;Vibo Valentia;OK;1222388;42990
Varese;Matera;OK;963981;34973
Varese;Isernia;OK;788518;26350
Varese;Terni;OK;588462;18826
Varese;Brindisi;OK;1053637;36867
Varese;Lecce;OK;1089010;38269
Varese;Taranto;OK;1023372;36501
Varese;Andria;OK;888810;30834
Varese;Trani;OK;899055;31317
Varese;Avellino;OK;858553;27837
Varese;Benevento;OK;841197;27720
Varese;Caserta;OK;807055;26042
Varese;Salerno;OK;874819;28454
Varese;Forlì;OK;343335;12152
Varese;Modena;OK;237628;7811
Varese;Parma;OK;185711;6338
Varese;Ravenna;OK;349686;11943
Varese;Rimini;OK;389612;13275
Varese;Ascoli Piceno;OK;599168;21069
Varese;Macerata;OK;547078;19263
Varese;Urbino;OK;445778;16147
Varese;Fermo;OK;544455;19383
Varese;Chieti;OK;648143;22617
Varese;Teramo;OK;613440;21378
Varese;Frosinone;OK;697863;22802
Varese;Latina;OK;700451;23683
Varese;Rieti;OK;624213;20841
Varese;Viterbo;OK;576276;18827
Varese;Nuoro;OK;1025395;30088
Varese;Sassari;OK;1136588;35441
Varese;Carbonia;OK;1140875;35540
Varese;Iglesias;OK;1118182;34498
Varese;Sanluri;OK;1070142;32133
Varese;Villacidro;OK;1097958;33508
Varese;Lanusei;OK;952728;26412
Varese;Tortolì;OK;934682;25570
Varese;Olbia;OK;1093451;33124
Varese;Tempio Pausania;OK;1134555;35330
Varese;Ferrara;OK;314591;10166
Varese;Pesaro;OK;422222;14658
Varese;Padova;OK;287481;10003
Varese;Barletta;OK;888064;30908
Varese;Foggia;OK;818991;27961
Varese;Oristano;OK;1106482;33585
Varese;Pisa;OK;340926;12776
Varese;Livorno;OK;358152;13384
Varese;Nice;OK;346617;13462
Varese;Siracusa;OK;1469797;57132
Varese;Piacenza;OK;128752;4718
Varese;Bergamo;OK;99779;3750
Monza;L'Aquila;OK;675933;21465
Monza;Catanzaro;OK;1172278;40730
Monza;Potenza;OK;877467;31822
Monza;Palermo;OK;1107827;55805
Monza;Napoli;OK;784348;25083
Monza;Campobasso;OK;755039;26930
Monza;Trento;OK;234720;8036
Monza;Genova;OK;164947;6234
Monza;Bologna;OK;224538;7200
Monza;Firenze;OK;318019;10941
Monza;Venezia;OK;263018;9101
Monza;Torino;OK;148720;6466
Monza;Trieste;OK;417784;14044
Monza;Bari;OK;890924;31196
Monza;Cagliari;OK;1025976;31079
Monza;Roma;OK;586417;19421
Monza;Milano;OK;18050;1138
Monza;Ancona;OK;438158;16669
Monza;Aosta;OK;191934;8103
Monza;Perugia;OK;465418;15431
Monza;Arezzo;OK;388896;12866
Monza;Grosseto;OK;451279;16833
Monza;Massa;OK;250887;9288
Monza;Pistoia;OK;326131;10802
